Date;Screen Name;Full Name;Sentiment;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps
3/28/2017 15:54:23;@Eunagyr;Ty Alam;0;RT @estoenlinea: #ChecaESTO ¿Cuál es tu pronóstico para el partido? Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/OQmlXBLeNG;846858034517348352;Twitter for Android;49;2249;9;0;No;01/12/2011; VA;Im a mommie2b, my due date is April 17th. I am 16, and I have lived in a lot of places. I am currently in 10th grade. Music is my life. :);View;
3/28/2017 15:58:07;@thedemonyck;Javier aaron;1;Viendo el partido de La Selección Mexicana. Hoy Gana MÉXICO!;846858970606325760;Twitter Web Client;1643;1661;0;0;No;07/02/2011;Mexico DF;Amante de la Buena Música, Divertido & un chavo con Muchas aspiraciones por Delante. Fanatico de @NattiNatasha #TeamNatti;View;
3/28/2017 16:00:16;@EstadioDiario;Estadio Deportes;0;Arranca el partido de @miseleccionmx ante @TTFO ¿Cuáles son sus pronósticos para el partido? #HechoEnMéxico https://t.co/0SINTGbAjI;846859512237772801;Twitter Web Client;100342;23927;3;0;No;03/04/2010;;Diario deportivo digital y de circulación nacional. Donde todos los deportes tienen un espacio...;View;
3/28/2017 16:00:32;@CapitalMexico;capitalmexico.com.mx;0;RT @EstadioDiario: Arranca el partido de @miseleccionmx ante @TTFO ¿Cuáles son sus pronósticos para el partido? #HechoEnMéxico https://t.…;846859581993054208;Twitter Web Client;42960;32810;3;0;No;09/08/2012;;Cuenta del periódico Capital. Información general, política, nacional, CDMX, deportes, sociedad. G+ https://t.co/huoO0x7ZLr. Facebook https://t.co/j8hpFlCHH2;View;
3/28/2017 16:02:48;@tellezfoto;Jesús Téllez;1;RT @estoenlinea: #ChecaESTO ¡Se vive una fiesta en Puerto España! Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/BBzkXheQsR;846860150501756929;Twitter for iPhone;837;145;1;0;No;14/10/2010;DF;Fotógrafo del Diario ESTO;View;
3/28/2017 16:02:54;@tellezfoto;Jesús Téllez;0;RT @estoenlinea: #ChecaESTO ¿Cuál es tu pronóstico para el partido? Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/OQmlXBLeNG;846860175793360896;Twitter for iPhone;837;145;9;0;No;14/10/2010;DF;Fotógrafo del Diario ESTO;View;
3/28/2017 16:03:02;@soobxslc;.;0;RT @estoenlinea: #ChecaESTO ¿Cuál es tu pronóstico para el partido? Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/OQmlXBLeNG;846860209955975168;Twitter for Android;74;2266;9;0;No;30/04/2011;;j u s t h e r e .;View;
3/28/2017 16:05:03;@tellezfoto;Jesús Téllez;0;RT @estoenlinea: #ChecaESTO Fans trinitarios, confiados de sacar un buen resultado ante @miseleccionmx Vía @LGO2184 https://t.co/RTBf8PuQ…;846860717303173120;Twitter for iPhone;837;145;3;0;No;14/10/2010;DF;Fotógrafo del Diario ESTO;View;
3/28/2017 16:06:10;@tellezfoto;Jesús Téllez;0;RT @estoenlinea: #ChecaESTO Así llegó @miseleccionmx al Hasely Crawford. Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/HB7bJaKfGA;846860998648774656;Twitter for iPhone;837;145;6;0;No;14/10/2010;DF;Fotógrafo del Diario ESTO;View;
3/28/2017 16:07:51;@diariodfmx;diariodf;0;RT @EstadioDiario: Arranca el partido de @miseleccionmx ante @TTFO ¿Cuáles son sus pronósticos para el partido? #HechoEnMéxico https://t.…;846861422831153152;Twitter Web Client;57735;34035;3;0;No;12/01/2012;México, CDMX;Periódico de la ciudad de México #CDMX. Información en Movimiento. Noticias.;View;
3/28/2017 16:09:19;@marcosperez_mx;Marcos Pérez;0;RT @EstadioDiario: Arranca el partido de @miseleccionmx ante @TTFO ¿Cuáles son sus pronósticos para el partido? #HechoEnMéxico https://t.…;846861791460298752;Twitter for Android;1357;3596;3;0;No;02/06/2011;México;Ciudadano, hijo del maíz, polvo soy y al polvo volveré.;View;
3/28/2017 16:10:07;@alfredo51015231;dinamita;0;RT @estoenlinea: #ChecaESTO ¿Cuál es tu pronóstico para el partido? Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/OQmlXBLeNG;846861991587254272;Twitter for Android;40;2263;9;0;No;10/12/2011;Riverside;Boxing;View;
3/28/2017 16:10:11;@inge333;Javier Serrano;0;RT @estoenlinea: #ChecaESTO Así llegó @miseleccionmx al Hasely Crawford. Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/HB7bJaKfGA;846862007538139137;Twitter for iPhone;18;71;6;0;No;21/01/2010;;;View;
3/28/2017 16:11:18;@estoenlinea;Esto en Línea;0;#ChecaESTO ¿Hoy caerá el gol histórico? @CH14_ tiene a su alcance la marca. @estobarrera https://t.co/RTBf8PuQa1 https://t.co/xf5VAWORHZ;846862289407926272;TweetDeck;124431;422;1;2;No;22/05/2009;México, D.F.;#ESTO diario de información deportiva con 75 años de experiencia. Es parte de la @OEMenlinea. Síguenos en Facebook: https://t.co/GR5tvwe1bO;View;
3/28/2017 16:13:19;@choski10;Choski Barranco;0;Después de mucho tiempo, por fin veré un partido de la selección mexicana: estoy viendo mexico vs trinidad y tobago;846862798923673601;Facebook;258;543;0;0;No;29/03/2010;;Lic en comunicación, me encanta producir radio y tv. Disfruto tomar fotos. Amo el fútbol (verlo,analizarlo y jugarlo).;View;
3/28/2017 16:19:27;@AguileraESTO;Salvador Aguilera;0;RT @estoenlinea: #ChecaESTO ¿Hoy caerá el gol histórico? @CH14_ tiene a su alcance la marca. @estobarrera https://t.co/RTBf8PuQa1 https://…;846864338845556736;Twitter Web Client;10049;1559;1;0;No;11/11/2009;México;DIRECTOR ESTO;View;
3/28/2017 16:21:32;@EstadioDiario;Estadio Deportes;0;Disparo de Héctor Miguel pero el balón se va desviado @miseleccionmx 0 - 0 @TTFootballAssoc https://t.co/0SINTGbAjI;846864863469195265;Twitter Web Client;100342;23927;1;0;No;03/04/2010;;Diario deportivo digital y de circulación nacional. Donde todos los deportes tienen un espacio...;View;
3/28/2017 16:23:07;@CapitalMexico;capitalmexico.com.mx;0;RT @EstadioDiario: Disparo de Héctor Miguel pero el balón se va desviado @miseleccionmx 0 - 0 @TTFootballAssoc https://t.co/0SINTGbAjI;846865265199476737;Twitter Web Client;42960;32810;1;0;No;09/08/2012;;Cuenta del periódico Capital. Información general, política, nacional, CDMX, deportes, sociedad. G+ https://t.co/huoO0x7ZLr. Facebook https://t.co/j8hpFlCHH2;View;
3/28/2017 16:23:30;@Jalonzoc;Alonso Cadena;1;@ileanspr 2-0 México. Chícharo sigue feliz con Camila por lo que anota otro gol pa romper el récord de la selección mexicana.;846865358560645121;Twitter for iPhone;212;519;0;1;No;31/08/2009;Kansas City;Fanatico de los Kansas Jayhawks, KC Royals, Sporting KC y KC Chiefs!;View;
3/28/2017 16:23:58;@estoenlinea;Esto en Línea;0;#ChecaESTO Juan Carlos Osorio luce muy metido en el partido. Vía @estobarrera https://t.co/RTBf8PuQa1 https://t.co/Db2mk7kgVn;846865479016730624;TweetDeck;124431;422;2;3;No;22/05/2009;México, D.F.;#ESTO diario de información deportiva con 75 años de experiencia. Es parte de la @OEMenlinea. Síguenos en Facebook: https://t.co/GR5tvwe1bO;View;
3/28/2017 16:24:41;@DiarioQro;Diario de Querétaro;0;RT @estoenlinea: #ChecaESTO Juan Carlos Osorio luce muy metido en el partido. Vía @estobarrera https://t.co/RTBf8PuQa1 https://t.co/Db2mk7…;846865659514404864;Hootsuite;6315;647;2;0;No;01/02/2015;Queretaro, Mexico;Periódico local de #Querétaro de la @OEMenlinea, la empresa periodística más grande e importante de América Latina. 54 años informando a Querétaro.;View;
3/28/2017 16:24:42;@ElSoldeSnJuan;El Sol de San Juan;0;RT @estoenlinea: #ChecaESTO Juan Carlos Osorio luce muy metido en el partido. Vía @estobarrera https://t.co/RTBf8PuQa1 https://t.co/Db2mk7…;846865661678694400;Hootsuite;1941;82;2;0;No;07/04/2013;;Periódico local de #SanJuanDelRío de la @OEMenlinea, la empresa periodística más grande e importante de América Latina.;View;
3/28/2017 16:25:07;@FOXDeportes;FOX Deportes;0;¿Cuántos millones hay de diferencia entre el ???? y ????? https://t.co/RnDwWnkCPg https://t.co/MwOAEX7DGm;846865765156446209;TweetDeck;570514;601;0;10;No;27/09/2010;;Somos la primera cadena de deportes en español en USA. Síguenos para obtener las mejores noticias del mundo deportivo y recibe alertas de nuestra programación.;View;
3/28/2017 16:28:43;@estoenlinea;Esto en Línea;0;#ChecaESTO El DT Lawrence ha planteado un buen partido hasta el momento. Vía @estobarrera https://t.co/RTBf8PuQa1 https://t.co/r3E8mNwSrE;846866673932021760;TweetDeck;124431;422;1;5;No;22/05/2009;México, D.F.;#ESTO diario de información deportiva con 75 años de experiencia. Es parte de la @OEMenlinea. Síguenos en Facebook: https://t.co/GR5tvwe1bO;View;
3/28/2017 16:30:44;@sora_02;sora_02;0;RT @estoenlinea: #ChecaESTO El DT Lawrence ha planteado un buen partido hasta el momento. Vía @estobarrera https://t.co/RTBf8PuQa1 https:/…;846867182004813824;Twitter for Android;3228;3165;1;0;No;22/05/2009;Mexico;animes: inuyasha fullmetal alchemist dbz ranma yu yu hakusho pokemon bleach digimon/inuyasha edward elric ranma shaoran goku yusuke koga futbol musik josh peck;View;
3/28/2017 16:33:43;@EstadioDiario;Estadio Deportes;0;Al minuto 31 Trinidad y Tobago estuvo a nada de abrir el marcador @miseleccionmx 0 - 0 @TTFootballAssoc https://t.co/0SINTGbAjI;846867929442471936;Twitter Web Client;100342;23927;1;0;No;03/04/2010;;Diario deportivo digital y de circulación nacional. Donde todos los deportes tienen un espacio...;View;
3/28/2017 16:35:01;@CapitalMexico;capitalmexico.com.mx;0;RT @EstadioDiario: Al minuto 31 Trinidad y Tobago estuvo a nada de abrir el marcador @miseleccionmx 0 - 0 @TTFootballAssoc https://t.co/0…;846868259144019968;Twitter Web Client;42960;32810;1;0;No;09/08/2012;;Cuenta del periódico Capital. Información general, política, nacional, CDMX, deportes, sociedad. G+ https://t.co/huoO0x7ZLr. Facebook https://t.co/j8hpFlCHH2;View;
3/28/2017 16:50:21;@MisaelTirado1;Misael tirado;-1;@mauriciopedroza vergonzoso el juego de México, pero los más malos son los 2 reyes, bendita selección mexicana;846872116163096576;Twitter for iPhone;22;259;0;1;No;21/01/2017;Zaragoza, Puebla;Biologo, amante de la naturaleza y del fútbol del TOLUCA ?????? que el balón ruede a nuestro favor;View;
3/28/2017 16:51:04;@OSWALDOFIG12;Oswaldo Figueroa ?;0;RT @estoenlinea: #ChecaESTO Así llegó @miseleccionmx al Hasely Crawford. Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/HB7bJaKfGA;846872298275688448;Twitter for Android;784;477;6;0;No;26/03/2010;México;Foto Periodista en el Diario Deportivo @estoenlinea / Que corran todos los demás, nosotros vamos caminando. ???????;View;
3/28/2017 17:13:33;@Tri_VAVEL;Selección MX;0;57'. Trinidad y Tobago ????0-0???? México | Primer cambio de @MiSeleccionMX: entra Carlos Vela por Raúl Jímenez. MxM??https://t.co/clvynaUKtg;846877954613415936;TweetDeck;1600;141;0;0;No;01/06/2012;México;Porque seguir al Tri, es portar con orgullo los colores nacionales. Sigue la actualidad de @miseleccionmx. Sello de calidad: @VAVEL_Mexico.;View;
3/28/2017 17:14:34;@Tri_VAVEL;Selección MX;1;57'. Trinidad y Tobago ????0-1???? México | ¡GOOOOL DE @MiSeleccionMX! @Diego_Reyes13 anota de cabeza. MxM??… https://t.co/QT5KO6klXt;846878212353413121;TweetDeck;1600;141;4;1;No;01/06/2012;México;Porque seguir al Tri, es portar con orgullo los colores nacionales. Sigue la actualidad de @miseleccionmx. Sello de calidad: @VAVEL_Mexico.;View;
3/28/2017 17:14:39;@pabloagreda7;Pablo Agreda ??;1;Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Datos, no opiniones.;846878233975033857;Twitter for Android;11991;623;52;111;No;13/10/2009;CDMX;Americanista | Licenciado en Ciencias de la Comunicación | Community Manager | #FirstNeverFollows;View;
3/28/2017 17:14:48;@ItzelMarimar;Raulita de ??????;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846878270188605441;Twitter for iPhone;430;650;52;0;No;27/04/2014;Estadio Azteca ;RAUL JIMÉNEZ ??PAUL AGUILAR ??MÉXICO????CLUB AMÉRICA???? BENFICA ??SELENA GÓMEZ??;View;
3/28/2017 17:14:55;@Alan_R23;Alan Rodríguez;1;RT @Tri_VAVEL: 57'. Trinidad y Tobago ????0-1???? México | ¡GOOOOL DE @MiSeleccionMX! @Diego_Reyes13 anota de cabeza. MxM??https://t.co/clvynaU…;846878298177179649;TweetDeck;680;306;4;0;No;20/11/2013;Toluca, México;Editor de @VAVEL_Mexico.;View;
3/28/2017 17:14:55;@VAVEL_Mexico;VAVEL México;1;RT @Tri_VAVEL: 57'. Trinidad y Tobago ????0-1???? México | ¡GOOOOL DE @MiSeleccionMX! @Diego_Reyes13 anota de cabeza. MxM??https://t.co/clvynaU…;846878298319847425;TweetDeck;12392;928;4;0;No;11/05/2011;México;El periódico deportivo digital de México. Somos la edición mexicana de @VAVELcom. Media partner del Golden Foot Award.;View;
3/28/2017 17:15:04;@xxiaam;ANAHI;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846878335850340352;Twitter for iPhone;501;280;52;0;No;01/02/2016;;19 • @clubamerica ????;View;
3/28/2017 17:15:31;@_Frank14;Frank Aguilar?;1;RT @Tri_VAVEL: 57'. Trinidad y Tobago ????0-1???? México | ¡GOOOOL DE @MiSeleccionMX! @Diego_Reyes13 anota de cabeza. MxM??https://t.co/clvynaU…;846878451810295808;Twitter for Android;306;262;4;0;No;21/07/2011;;God & Family First | Student Athlete ?;View;
3/28/2017 17:17:08;@smileforbrarely;Pahola Martinez;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846878858167177216;Twitter for iPhone;6159;400;52;0;No;19/09/2013;Ciudad Victoria Tamaulipas;?brandon meza is my king, arely tellez is my queen? ?brarely?•Club América•????. |RJ|;View;
3/28/2017 17:17:13;@LessIsMoreNYC_;Humberto Mourinho;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846878877901303809;Twitter for iPhone;818;407;52;0;No;07/09/2011;;#AllTheWayUp;View;
3/28/2017 17:17:54;@ThisNiggaAxel;axel.;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846879048294944768;Twitter for iPhone;580;383;52;0;No;02/08/2012;New Jersey, USA;PCTI Varsity Soccer #19??;View;
3/28/2017 17:18:14;@ElSoldeTijuana1;El Sol de Tijuana;1;#ESTO EN VIVO: Trinidad y Tobago 0 - 1 México https://t.co/jj4tTbDIlR;846879134202679296;Hootsuite;1438;255;0;0;No;09/05/2014;Tijuana;Periódico de la @OEMenlinea, la compañía periodística más grande de América Latina. Síguenos en Facebook: https://t.co/su3JEqiLmw;View;
3/28/2017 17:23:04;@estoenlinea;Esto en Línea;0;#ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https://t.co/1c7nqntn7z;846880349263093760;Twitter Web Client;124431;422;10;14;No;22/05/2009;México, D.F.;#ESTO diario de información deportiva con 75 años de experiencia. Es parte de la @OEMenlinea. Síguenos en Facebook: https://t.co/GR5tvwe1bO;View;
3/28/2017 17:23:59;@belleza_europea;Arte y Cosmetologia;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846880582525210625;Twitter for Android;494;185;10;0;No;19/02/2010;Guadalajara jalisco;Nuestra pasión por cuidar tu piel no tiene limites, #MERAKI trabaja para que tus sueños se vuelvan realidad. CUIDA TU PIEL Y ACÉRCATE A LOS EXPERTOS EN BELLEZA.;View;
3/28/2017 17:24:09;@amigoavispon;augusto negrete;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846880624833167360;Twitter for Android;153;818;10;0;No;09/02/2011;chilango;;View;
3/28/2017 17:24:09;@Tri_VAVEL;Selección MX;0;67'. Trinidad y Tobago ????0-1???? México| Segundo cambio de @MiSeleccionMX: entra Jesús Gallardo por Carlos Salcedo MxM??https://t.co/clvynaUKtg;846880624870903809;TweetDeck;1600;141;0;1;No;01/06/2012;México;Porque seguir al Tri, es portar con orgullo los colores nacionales. Sigue la actualidad de @miseleccionmx. Sello de calidad: @VAVEL_Mexico.;View;
3/28/2017 17:24:22;@AguileraESTO;Salvador Aguilera;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846880678901821440;Twitter Web Client;10049;1559;10;0;No;11/11/2009;México;DIRECTOR ESTO;View;
3/28/2017 17:24:23;@ReyesArmandoA;ARMANDO REYES;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846880679996600320;Twitter for Android;21143;1006;52;0;No;28/07/2009;My Sons My Wife All In My Life;BBB Marketing CEO/ FoxSports® (17yrs) Creative Director/ LMB® Official Agency/ Lucha AAA® Digital Division Vice President/ Cruz Azul® 50 Years Book Rights.;View;
3/28/2017 17:25:14;@DiarioQro;Diario de Querétaro;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846880894703079424;Hootsuite;6315;647;10;0;No;01/02/2015;Queretaro, Mexico;Periódico local de #Querétaro de la @OEMenlinea, la empresa periodística más grande e importante de América Latina. 54 años informando a Querétaro.;View;
3/28/2017 17:25:14;@ElSoldeSnJuan;El Sol de San Juan;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846880896896643072;Hootsuite;1941;82;10;0;No;07/04/2013;;Periódico local de #SanJuanDelRío de la @OEMenlinea, la empresa periodística más grande e importante de América Latina.;View;
3/28/2017 17:26:59;@90minutosmex2;90 Minut??s México;1;GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t.co/AW651LT6vh;846881338229755904;Twitter for iPhone;9987;8548;33;76;No;11/09/2016;Cdad. de México, México;Perfil oficial de 90 Minutos México Noticias y Goles relevantes •Instagram https://t.co/Z7HV9mfUlt •Facebook https://t.co/z3TN4SeC0b Mi creador @diegoarm08 #Soy90;View;
3/28/2017 17:27:17;@txkarina759;Karina;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846881411441348608;Twitter for iPhone;547;493;52;0;No;17/10/2011;houston ;instagram queenrina_759 ? ??queenrina_713;View;
3/28/2017 17:27:42;@dperegri;daniel peregrino;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846881516063985664;Twitter for iPhone;92;227;52;0;No;27/04/2010;;;View;
3/28/2017 17:27:43;@Emmanuelpv11;Emmanuel Peña ??;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846881520639979525;Twitter for Android;3051;678;33;0;No;20/06/2016;Mérida, Yucatán;La más grande aventura que puedes tomar es vivir tus sueños. | @FCBarcelona ???| | @BVB ?? | | @Cruz_Azul_FC ?? | | ??|;View;
3/28/2017 17:28:35;@brengdice;Bren?;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846881738114547712;Twitter for Android;3081;1143;33;0;No;18/01/2015;Tampico, Tamaulipas;Aprovechar y vivir el momento || 30-09-15 || 29-11-15 / 23-10-16 || ???? || RAJ9 - JC || AMÉRICA ??;View;
3/28/2017 17:30:49;@gerrard2384;Gerardo Mireles ?;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846882300763820034;Twitter for Android;1573;2627;33;0;No;15/03/2010;Mexico Mexico;???? Que te critiquen por ser diferente es mejor a que te comparen porque te volviste igual que los demás.!! ???;View;
3/28/2017 17:31:53;@Alber52818435;Alber villanueva;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846882570390384641;Twitter for iPhone;137;394;33;0;No;13/05/2015;Culiacán, Sinaloa;;View;
3/28/2017 17:32:25;@albert_analko;albert analko;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846882702838108161;Twitter for Android;719;2207;52;0;No;08/03/2011;México;medico cirujano seguidor del mejor equipo del mundo el america de México y Real madrid;View;
3/28/2017 17:33:05;@arturolunagomez;Arturo Luna;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846882871662993409;Twitter for iPhone;469;2995;52;0;No;01/05/2011;;Insta: arturoluna10 || Snap: arturoluna10 || Amante de los deportes, sobre todo del futbol.;View;
3/28/2017 17:34:06;@INDIRABC;INDIRA;-1;El juego de la selección mexicana es, y siempre ha sido el claro ejemplo de la mediocridad en México.;846883126802628613;Twitter for iPhone;491;166;0;1;No;26/09/2010;MX.;#PatriotsNation Me: ?? You: ??;View;
3/28/2017 17:35:05;@IsaAyala__;Isa.;0;RT @estoenlinea: #ChecaESTO El festejo del gol de @miseleccionmx tras el gol de @Diego_Reyes13 Vía @LGO2184 https://t.co/RTBf8PuQa1 https…;846883373083693056;Twitter for iPhone;3336;390;10;0;No;07/03/2012;;|| Llena de grandeza. || ?? ||;View;
3/28/2017 17:35:39;@SarahiZatarain;KC;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846883518823088129;Twitter for iPhone;189;61;33;0;No;10/03/2012;Mazatlán, Sinaloa;Alv.;View;
3/28/2017 17:37:33;@cm_salma;§alma Aylín;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846883993987563520;Twitter for Android;177;242;52;0;No;20/06/2015;;;View;
3/28/2017 17:38:34;@OdiameMas1916;Ódiame Más;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846884250867695616;Twitter for Android;24798;22914;52;0;No;11/07/2012;Estadio Azteca;EL MÁS GRANDE. ÓDIAME MÁS. ????????????????????????;View;
3/28/2017 17:38:54;@anyer_de;ReynaDJ;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846884336913846272;Twitter for Android;82;1030;52;0;No;26/08/2012;Ometepec, Guerrero;Erick 27.11.16? @yosoy8a mi idolo. @clubamerica ???? @AngelReynaFut @orbelin90 ??. Las rosas .??;View;
3/28/2017 17:39:00;@corytorresm;CORINTIA ?;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846884362331324416;Twitter for Android;1340;2037;33;0;No;04/11/2010;Monterrey.;Life is about creating and loving yourself. •1996 • Psych ? • TIGRES • Fangirl •;View;
3/28/2017 17:40:03;@TRawBrenda;BrendaBoujee?;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846884625641193472;Twitter for Android;939;458;52;0;No;06/09/2013;;Always Remember No Era Penal ??????;View;
3/28/2017 17:40:16;@marceluhh_;marcela;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846884681102479360;Twitter for iPhone;91;117;52;0;No;04/11/2016;Ontario,Ca;Keep it Simple ??;View;
3/28/2017 17:41:10;@NayraDzc;Illuminate ??;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846884905678225408;Twitter for Android;1260;2260;33;0;No;12/01/2014;MÉXICO;He is my idol @ShawnMendes ?? •Mérida, Yucatán• «If you do not know who @ShawnMendes is, I do not know what you're doing here» ???;View;
3/28/2017 17:41:38;@Ubu_Page;L?z?;1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846885022103552000;Twitter for Android;393;376;33;0;No;13/05/2011;Ciudad de México;Las personas calladas poseen las mentes más ruidosas. ?;View;
3/28/2017 17:42:01;@FOXDeportes;FOX Deportes;1;[Video] Así fue el gol de @Diego_Reyes13 que tiene adelante a ???? ante ???? https://t.co/vvXUdNymWx https://t.co/oetXObTDvz;846885117960314880;TweetDeck;570514;601;8;13;No;27/09/2010;;Somos la primera cadena de deportes en español en USA. Síguenos para obtener las mejores noticias del mundo deportivo y recibe alertas de nuestra programación.;View;
3/28/2017 17:42:20;@superigui21;HalaMadridYNada+;0;RT @FOXDeportes: [Video] Así fue el gol de @Diego_Reyes13 que tiene adelante a ???? ante ???? https://t.co/vvXUdNymWx https://t.co/oetXObTDvz;846885197903728640;Twitter for iPhone;2017;1209;8;0;No;13/12/2014;Florida, USA;No soy madridista de corazón, porque el corazón un día para, soy madridista de alma, porque el alma es eterna. #HalaMadrid Forever!!!!!;View;
3/28/2017 17:42:49;@acampos1981;Alex;0;RT @FOXDeportes: [Video] Así fue el gol de @Diego_Reyes13 que tiene adelante a ???? ante ???? https://t.co/vvXUdNymWx https://t.co/oetXObTDvz;846885320800952325;Twitter for Android;355;838;8;0;No;06/07/2009;Los Angeles... Inglewood.;Lakers die hard. LA Dodgers, LA Kings, & 49ers fan. Boxeo Mexicano. El Tricolor Mexicano, lo maximo... Pancho Villa's Army LA. History and Politics.;View;
3/28/2017 17:42:52;@AngelHdzFTW;I'm Angel [(+)];1;RT @90minutosmex2: GOOOLLLLL?? de México ???? Tremendo Remate de Diego Reyes y la selección mexicana ya lo gana 1-0 #HechoEnMexico https://t…;846885332469645313;Twitter for Android;687;572;33;0;No;25/02/2010;;17 | Plata II | México | Amante de @Cruz_Azul_FC & @OrigenGG | Faver de @Alex17Serrano_ :3 | Maxel is real :3;View;
3/28/2017 17:42:56;@_ktorres09;K ??;1;RT @pabloagreda7: Gol de México. Gol de Diego Reyes. Un Americanista siempre salvando a la Selección Mexicana en momentos importantes. Dat…;846885349359927296;Twitter for iPhone;391;387;52;0;No;29/05/2012;Los Angeles, CA;IX . ????;View;
